StoreNum,Last,First,HireDate,FireDate,Position,FullTime,EmpId,City,State,Zip,Street,ReceiptNumber,SaleDate,Weekend,isCash,Receipt,Quantity,Item,Id,Flavor,Food,Price,Type
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,527,2000-01-13,False,False,527,2,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,527,2000-01-13,False,False,527,2,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,527,2000-01-13,False,False,527,2,0,0,Chocolate,Cake,8.95,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,817,2000-01-07,True,True,817,4,0,0,Chocolate,Cake,8.95,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,793,2000-01-23,False,False,793,2,0,0,Chocolate,Cake,8.95,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,793,2000-01-23,False,False,793,2,0,0,Chocolate,Cake,8.95,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,793,2000-01-23,False,False,793,2,0,0,Chocolate,Cake,8.95,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,793,2000-01-23,False,False,793,2,0,0,Chocolate,Cake,8.95,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,38,2000-01-12,False,False,38,5,0,0,Chocolate,Cake,8.95,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,38,2000-01-12,False,False,38,5,0,0,Chocolate,Cake,8.95,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,38,2000-01-12,False,False,38,5,0,0,Chocolate,Cake,8.95,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,38,2000-01-12,False,False,38,5,0,0,Chocolate,Cake,8.95,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,703,2000-01-25,False,False,703,3,0,0,Chocolate,Cake,8.95,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,121,2000-01-11,False,True,121,4,0,0,Chocolate,Cake,8.95,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,29,2000-01-15,True,True,29,4,0,0,Chocolate,Cake,8.95,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,653,2000-01-18,False,True,653,2,0,0,Chocolate,Cake,8.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,287,2000-01-21,True,True,287,1,0,0,Chocolate,Cake,8.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,287,2000-01-21,True,True,287,1,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,287,2000-01-21,True,True,287,1,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,287,2000-01-21,True,True,287,1,0,0,Chocolate,Cake,8.95,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,345,2000-01-19,False,False,345,1,0,0,Chocolate,Cake,8.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,752,2000-01-10,False,True,752,1,0,0,Chocolate,Cake,8.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,752,2000-01-10,False,True,752,1,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,752,2000-01-10,False,True,752,1,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,752,2000-01-10,False,True,752,1,0,0,Chocolate,Cake,8.95,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,90,2000-01-24,False,False,90,1,0,0,Chocolate,Cake,8.95,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,221,2000-01-09,False,False,221,4,0,0,Chocolate,Cake,8.95,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,141,2000-01-14,True,False,141,5,0,0,Chocolate,Cake,8.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,151,2000-01-02,False,False,151,1,0,0,Chocolate,Cake,8.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,151,2000-01-02,False,False,151,1,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,151,2000-01-02,False,False,151,1,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,151,2000-01-02,False,False,151,1,0,0,Chocolate,Cake,8.95,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,200,2000-01-18,False,True,200,3,0,0,Chocolate,Cake,8.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,515,2000-01-15,True,False,515,2,0,0,Chocolate,Cake,8.95,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,254,2000-01-25,False,False,254,5,0,0,Chocolate,Cake,8.95,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,639,2000-01-19,False,False,639,4,0,0,Chocolate,Cake,8.95,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,639,2000-01-19,False,False,639,4,0,0,Chocolate,Cake,8.95,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,639,2000-01-19,False,False,639,4,0,0,Chocolate,Cake,8.95,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,639,2000-01-19,False,False,639,4,0,0,Chocolate,Cake,8.95,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,639,2000-01-19,False,False,639,4,0,0,Chocolate,Cake,8.95,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,303,2000-01-23,False,False,303,2,0,0,Chocolate,Cake,8.95,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,426,2000-08-10,False,False,426,1,0,0,Chocolate,Cake,8.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,574,2000-01-25,False,False,574,1,0,0,Chocolate,Cake,8.95,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,5,0,0,Chocolate,Cake,8.95,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,5,0,0,Chocolate,Cake,8.95,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,5,0,0,Chocolate,Cake,8.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,508,2000-01-05,False,False,508,1,0,0,Chocolate,Cake,8.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,508,2000-01-05,False,False,508,1,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,508,2000-01-05,False,False,508,1,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,508,2000-01-05,False,False,508,1,0,0,Chocolate,Cake,8.95,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,317,2000-01-01,True,False,317,2,0,0,Chocolate,Cake,8.95,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,158,2000-01-06,False,False,158,2,0,0,Chocolate,Cake,8.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,199,2000-01-04,False,False,199,3,0,0,Chocolate,Cake,8.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,199,2000-01-04,False,False,199,3,0,0,Chocolate,Cake,8.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,199,2000-01-04,False,False,199,3,0,0,Chocolate,Cake,8.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,199,2000-01-04,False,False,199,3,0,0,Chocolate,Cake,8.95,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,506,2000-01-09,False,False,506,4,0,0,Chocolate,Cake,8.95,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,573,2000-01-19,False,False,573,1,0,0,Chocolate,Cake,8.95,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,186,2000-01-15,True,False,186,5,0,0,Chocolate,Cake,8.95,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,616,2000-01-06,False,False,616,2,0,0,Chocolate,Cake,8.95,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,616,2000-01-06,False,False,616,2,0,0,Chocolate,Cake,8.95,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,616,2000-01-06,False,False,616,2,0,0,Chocolate,Cake,8.95,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,616,2000-01-06,False,False,616,2,0,0,Chocolate,Cake,8.95,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,616,2000-01-06,False,False,616,2,0,0,Chocolate,Cake,8.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,632,2000-01-03,False,False,632,5,0,0,Chocolate,Cake,8.95,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,153,2000-03-11,True,True,153,1,0,0,Chocolate,Cake,8.95,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,991,2000-01-12,False,False,991,5,0,0,Chocolate,Cake,8.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,833,2000-01-13,False,False,833,5,18,18,Cherry,Tart,3.25,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,137,2000-01-25,False,True,137,4,18,18,Cherry,Tart,3.25,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,251,2000-01-13,False,False,251,1,18,18,Cherry,Tart,3.25,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,251,2000-01-13,False,False,251,1,18,18,Cherry,Tart,3.25,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,251,2000-01-13,False,False,251,1,18,18,Cherry,Tart,3.25,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,808,2000-01-20,False,False,808,5,18,18,Cherry,Tart,3.25,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,458,2000-01-14,True,False,458,5,18,18,Cherry,Tart,3.25,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,255,2000-01-12,False,False,255,2,18,18,Cherry,Tart,3.25,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,588,2000-01-01,True,False,588,5,18,18,Cherry,Tart,3.25,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,588,2000-01-01,True,False,588,5,18,18,Cherry,Tart,3.25,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,588,2000-01-01,True,False,588,5,18,18,Cherry,Tart,3.25,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,633,2000-01-08,True,False,633,4,18,18,Cherry,Tart,3.25,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,787,2000-01-29,True,False,787,1,18,18,Cherry,Tart,3.25,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,787,2000-01-29,True,False,787,1,18,18,Cherry,Tart,3.25,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,787,2000-01-29,True,False,787,1,18,18,Cherry,Tart,3.25,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,787,2000-01-29,True,False,787,1,18,18,Cherry,Tart,3.25,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,787,2000-01-29,True,False,787,1,18,18,Cherry,Tart,3.25,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,606,2000-01-02,False,False,606,2,18,18,Cherry,Tart,3.25,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,743,2000-01-25,False,False,743,4,18,18,Cherry,Tart,3.25,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,984,2000-01-24,False,False,984,5,18,18,Cherry,Tart,3.25,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,548,2000-01-25,False,False,548,4,18,18,Cherry,Tart,3.25,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,548,2000-01-25,False,False,548,4,18,18,Cherry,Tart,3.25,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,548,2000-01-25,False,False,548,4,18,18,Cherry,Tart,3.25,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,548,2000-01-25,False,False,548,4,18,18,Cherry,Tart,3.25,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,409,2000-01-05,False,True,409,1,18,18,Cherry,Tart,3.25,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,409,2000-01-05,False,True,409,1,18,18,Cherry,Tart,3.25,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,409,2000-01-05,False,True,409,1,18,18,Cherry,Tart,3.25,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,875,2000-04-29,True,True,875,3,18,18,Cherry,Tart,3.25,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,1,18,18,Cherry,Tart,3.25,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,1,18,18,Cherry,Tart,3.25,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,1,18,18,Cherry,Tart,3.25,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,1,18,18,Cherry,Tart,3.25,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,122,2000-06-19,False,False,122,3,18,18,Cherry,Tart,3.25,Food
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,93,2000-01-01,True,False,93,3,18,18,Cherry,Tart,3.25,Food
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,93,2000-01-01,True,False,93,3,18,18,Cherry,Tart,3.25,Food
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,93,2000-01-01,True,False,93,3,18,18,Cherry,Tart,3.25,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,599,2000-01-16,False,False,599,1,18,18,Cherry,Tart,3.25,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,599,2000-01-16,False,False,599,1,18,18,Cherry,Tart,3.25,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,599,2000-01-16,False,False,599,1,18,18,Cherry,Tart,3.25,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,599,2000-01-16,False,False,599,1,18,18,Cherry,Tart,3.25,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,599,2000-01-16,False,False,599,1,18,18,Cherry,Tart,3.25,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,861,2000-01-20,False,False,861,3,18,18,Cherry,Tart,3.25,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,519,2000-01-01,True,False,519,5,18,18,Cherry,Tart,3.25,Food
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,654,2000-01-13,False,False,654,1,18,18,Cherry,Tart,3.25,Food
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,654,2000-01-13,False,False,654,1,18,18,Cherry,Tart,3.25,Food
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,654,2000-01-13,False,False,654,1,18,18,Cherry,Tart,3.25,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,18,18,Cherry,Tart,3.25,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,18,18,Cherry,Tart,3.25,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,18,18,Cherry,Tart,3.25,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,18,18,Cherry,Tart,3.25,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,704,2000-01-04,False,False,704,4,18,18,Cherry,Tart,3.25,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,715,2000-01-10,False,False,715,5,18,18,Cherry,Tart,3.25,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,715,2000-01-10,False,False,715,5,18,18,Cherry,Tart,3.25,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,715,2000-01-10,False,False,715,5,18,18,Cherry,Tart,3.25,Food
